name,symbol,category,chains,tvl,change_1h,change_1d,change_7d,mcap,url,description
Pod Finance,POD,Farm,Base,0.0,,,,,,"Pod is a fully permissionless protocol that enables users to create tokenized vaults by following the ERC4626 standard with any ERC20-like token as underlying. When underlying is deposited, a proportional share to vaults' ratio is minted and can be staked to earn tokens from fixed reward pools according to their time-weighted contribution to the vault."
NXD Protocol,NXD,Farm,Ethereum,0.0,,,,,https://dxn-hyperstructure.com/,"The NXD Protocol introduces the NXD token, a hyper-deflationary cryptocurrency designed to act as a deflationary derivative of the DXN Protocol."
TLX Finance,TLX,Derivatives,Optimism,0.0,,,,1813134.807482206,https://tlx.fi," TLX is a permissionless, non-custodial leveraged token platform built on Optimism. It enables users to mint and redeem leveraged tokens (LTs) for over 50 assets with up to 20x leverage. All LTs are backed by Synthetix perpetual futures contracts."
TG Casino,TGC,Luck Games,Ethereum,0.0,,,,11238499.255798401,https://token.tg.casino/staking,TG.Casino lets users stake their TGC tokens to earn an APY
Equation V3,EQU,Derivatives,Arbitrum,0.0,,,,,,"Equation V3 is the first zero trading fee Perpetual DEX built on Arbitrum, audited by third-party auditor http://ABDK.As one of the DeFi protocols advocating for Fair Launch, Equation is showing the world in action how the power of community-driven innovation can shape the future of decentralized finance. It prioritizes security and transparency and aims to provide traders with a reliable and secure environment for trading perpetual contracts."
Fountain Finance,-,Yield,Sui,0.0,,,,,,Get Sui for your sBUCK
Thala veTHL,THL,Liquid Staking,Aptos,0.0,,,,,https://app.thala.fi/ve,Deposited THL and get veTHL
BounceBit Staking,-,Farm,BounceBit,0.0,,,,,https://portal.bouncebit.io/farm,"BounceBit Farm lets users stake their rebasing, yield-embedded BB-Tokens—minted natively when subscribing to BounceBit vaults—to earn stBB rewards sourced from node-staking. BB-Tokens are non-bridgeable, redeemable only on BounceBit, and stakeable in Farm contracts for additional incentives."
Tangible Arcana,-,Basis Trading,re.al,0.0,,,,,https://www.arcana.finance,Tokenized delta-neutral trade strategies on re.al.
Pearl V2,PEARL,Dexs,re.al,0.0,,,,,https://www.pearl.exchange,"The premiere ve(3,3) exchange for concentrated liquidity on tokenized RWAs and premium digital assets."
Dragon Protocol,DRAGON,Farm,Base,0.0,,,,,,"Dragon Base is a cutting-edge platform at the forefront of the DeFi revolution. Our mission is simple yet powerful: to provide a seamless, secure, and user-friendly experience for trading, farming, and staking cryptocurrencies."
Prixmswap,-,Dexs,Kroma,0.0,,,,,https://prixmswap.com/home,"The optimal, pioneering v3 AMM DEX on Kroma Network"
Sensay,SNSY,Farm,Ethereum,0.0,,,,1223727.370641381,https://www.snsy.ai,"Sensay is pioneering digital immortality with authorized AI human replicas. We build cutting-edge infrastructure to simplify the creation and fine-tuning of AI replicas using raw data, all while upholding the highest standards of security and privacy. Sensay AI Replicas simplify the creation of digital intellectual capital and unlock a wide range of applications."
Blend Backstop,-,Insurance,Stellar,0.0,,,,,https://www.blend.capital,Insurance pool for lending markets created with Blend.
MoveGPT,MGPT,Launchpad,Aptos,0.0,,,,0.0,https://movegpt.io,Start your project on MoveGPT Launchpad
EthosX,-,Derivatives,"Binance, Arbitrum",0.0,,,,,https://www.ethosx.finance,Derivatives on arbitrum and bsc chain.
Kickspad,KICKS,Launchpad,Binance,0.0,,,,,,"KicksPad is an IDO Launchpad, focusing on bringing the most outstanding projects in the web3 market and directly connecting them with people willing to invest. Our vision is to create transparent, rewarding, and riskless IDO investment opportunities for investors and a successful fundraise model for new web3 projects. The investment process will be conducted without any staking or KYC barriers and will have an additional staking reward system and a possibility of refunding the IDO investments"
AlgoBlocks,ALGOBLK,Services,Binance,0.0,,,,,https://www.algoblocks.io,"AlgoBlocks is an ecosystem to provide a personalized experience for crypto users to Discover, Invest, Manage, and Personalize DeFi investments, all in one place."
Api3,API3,Oracle,Ethereum,0.0,,,,48668807.95617078,https://api3.eth.link/#/,"Oracles that pay you: Api3 first-party oracles deliver secure, transparent data while also turning data feed updates into a source of revenue for your dApp."
AdaSwap,ASW,Dexs,Milkomeda,0.0,,,,,https://www.adaswap.com,"AdaSwap is an ecosystem builder for the Cardano. There will be 4 main use cases that will be launched on the AdaSwap platform within the near future followed by exciting RnD initiatives. At the core, the platform will host an AMM (Automated Market Maker) utility that provides decentralized and non custodial market-making for liquidity providers, built and utilized on top of the Cardano & Milkomeda blockchain infrastructures."
SnowCatDAO,SCAT,Reserve Currency,Avalanche,0.0,,,,,,OHM Fork on AVAX
CakeDAO,CAKE,Reserve Currency,Avalanche,0.0,,,,0.0,,CakeDao is a decentralized reserve currency protocol available on the Avalanche Network based on the CAKE token.
The Sandbox,SAND,Gaming,"Polygon, Ethereum",0.0,,,,270069816.5587785,https://www.sandbox.game,"The Sandbox is a virtual gaming world where players can build, own, and monetize their gaming experiences."
Brokoli Network,BRKL,Dexs,"Ethereum, Binance",0.0,,,,128661.8582949252,https://brokoli.network,"The Green Metaverse: Plant trees with our green DEX aggregator, get NFT trees, build status"
Nacho Finance,NACHO,Yield,Polygon,0.0,,,,,https://nachoxyz.com/,The NACHO token serves as the backbone of a rapidly growing ecosystem aimed at bringing high APRs to ETH holders on the Polygon Network
Kitty Finance,KITTY,Algo-Stables,"Polygon, Avalanche",0.0,,,,0.0,https://kittyfinance.io,"An algorithmic token, $KITTY, aimed towards bringing liquidity and new use cases to the AVAX & MATIC network."
Polkastarter,POLS,Launchpad,"Ethereum, Binance",0.0,,,,6395495.767184998,https://polkastarter.com/#upcoming-projects,Empowering projects to launch decentralized and interoperable token pools and auctions. Enabling backers secure early access to crypto innovation
Umbria Network,UMBR,Cross Chain Bridge,"Ethereum, Polygon",0.0,,,,0.0,https://umbria.network,Umbria's Narni Bridge: fastest & cheapest cross-chain liquidity bridge Ethereum & Polygon. Migrate assets almost instantly for extremely low fees
IQ,IQ,Services,Ethereum,0.0,,,,33296061.291888483,https://iq.wiki,"The IQ token is a cryptocurrency dedicated to building a more intelligent future. The IQ token powers a knowledge ecosystem including applications such as IQ.wiki, the world's largest cryptocurrency and blockchain encyclopedia. IQ is a DeFi and governance token with native staking enabled through HiIQ. The token is governed by BrainDAO which also includes BrainDAO's treasury of digital assets."
ZodiacDAO,ZD,Reserve Currency,Binance,0.0,,,,0.0,,"Advanced protocol, Minimize Limitation, Maximize Profit. We call it “DeFi 2.0+”"
One Cash,ONC,Yield,Ethereum,0.0,,,,37749.67371313698,,Staking protocol on ethereum network
Stand Cash,SAC,Yield,Ethereum,0.0,,,,6417.340536347604,,
Templar DAO,TEM,Reserve Currency,Binance,0.0,,,,0.0,https://templar.finance/,Templar is the first decentralized reserve currency protocol available on the Binance Smart Chain based on the TEM token.
SecureDAO,SCR,Reserve Currency,Fantom,0.0,,,,0.0,,SecureDAO is the decentralized reserve currency protocol available on the Fantom Network based on the SCR token.
Optidoge,OPTIDOGE,Yield,Optimism,0.0,,,,,,Optimism Dog token
AgarthaDAO,CLAVIS,Reserve Currency,Avalanche,0.0,,,,0.0,,Gamified risk DeFi protocol on AVAX.
Meld,MELD,Lending,Cardano,0.0,,,,39319.985763928744,,"MELD is the first DeFi, non-custodial, banking protocol. You can securely lend & borrow both crypto and fiat currencies with ease and stake your MELD tokens for APY."
Bourbon DAO,WHISKEY,Reserve Currency,Binance,0.0,,,,,,Bourbon DAO is a decentralized reserve currency protocol based on the WHISKEY token and aims at building a community-owned decentralized financial infrastructure for the crypto world.
WaterLoan,WAT,Lending,"CSC, smartBCH",0.0,,,,,,Waterloan is a decentralized lending protocol for CoinEx Smart Chain.
Wisteria Swap,WST,Yield,Binance,0.0,,,,0.0,,"WisteriaSwap is a new DeFi 2.0 (PVC) model that combines two models: a system in which the protocol can secure its own liquidity, and a system in which inflation can be controlled by continuously burning tokens."
Louverture,LVT,Yield,Avalanche,0.0,,,,0.0,https://www.louverture.finance/,The Opening of your yields across different chains. Empowered by nodes.
KawaiiSwap,CALCIFIRE,Yield,Binance,0.0,,,,,,KawaiiSwap enrichs traditional yield farming experience with gamification features.
Valkyrie,VKR,Launchpad,Terra,0.0,,,,40060.17186665071,https://valkyrieprotocol.com,Valkyrie Protocol is a DApp activation protocol that is designed to help protocols launch effectively.
MM Optimizer,MMO,Yield Aggregator,Cronos,0.0,,,,,https://vaults.mm.finance/vault,"MM Optimizer aims to provide users the easiest way to join the bandwagon of the DeFi world, built on top of MM Finance, giving you the tastiest MMFs topped with MMOs."
Umbrella Network,UMB,Oracle,"Ethereum, Binance",0.0,,,,80518.88052063373,https://staking.umb.network/,"Umbrella is the first truly decentralized oracle service providing low cost, massively scalable, and secure solutions for smart contracts."
Unite Finance,UNITE,Algo-Stables,Harmony,0.0,,,,0.0,https://unitefinance.io,Unite Finance is the first Tomb Finance inspired Seigniorage running on Harmony
Piggy Finance,PIGGY,Yield,Avalanche,0.0,,,,0.0,https://piggyfinance.io/,The $PIGGY algorithmic token serves as the backbone of a rapidly growing ecosystem aimed towards bringing liquidity and new use cases to the Avalanche network.
Friktion,-,Options Vault,Solana,0.0,,,,,,"Friktion is a crypto-asset portfolio management platform, built to perform across market cycles. Volts, Friktion’s native structured products, offer sustainable income generation and volatility yield strategies. Designed for individuals and DAOs."
Goblin FTM,GBN,Yield,Fantom,0.0,,,,,,DeFi Yield Farming on Fantom 
Scarab Finance,SCARAB,Algo-Stables,Fantom,0.0,,,,,,Scarab.Finance is a brand new Tomb finance fork on the Fantom Opera network.
MetaReserve,POWER,Reserve Currency,Binance,0.0,,,,0.0,https://metareserve.finance/,MetaReserve is a Decentralized Reserve Currency Protocol that aims to take the lead in setting a new benchmark in the wild west world of Decentralized Finance (DeFi).
Sheesha Finance,SHEESHA,Yield,Binance,0.0,,,,273068.44273906306,https://www.sheeshafinance.io,"Sheesha Finance provides a next-level multichain and community-centric DeFi mutual fund where you stake, set, and forget your tokens while collecting rewards from partner projects on the ERC20 and BEP20 chains."
MOBOX,MBOX,Gaming,Binance,0.0,,,,12172094.05375475,https://www.mobox.io/home/#/iframe/momo,MOBOX is a cross platform gaming metaverse that combines automated optimized DeFi yield farming & gaming NFTs to create a GameFi #metaverse known as #MOMOverse
Astroport Classic,ASTROC,Dexs,Terra,0.0,,,,,https://astroport.fi,The meta AMM of Cosmos
Vortex DAO,SPACE,Reserve Currency,Avalanche,0.0,,,,0.0,,"By holding, bonding or staking $SPACE Tokens, you become a member of the DAO and your tokens are backed by a portion of the Vortex DAO Treasury."
Retreeb,TREEB,Payments,Fantom,0.0,,,,,https://retreeb.io,Retreeb is the first distributed payment solution that shares one third of its network fees to funding social and solidarity project
CerberusDAO,3DOG,Reserve Currency,Ethereum,0.0,,,,,,"Cerberus is a decentralized reserve currency protocol launching under the 3DOG (🐶,🐶,🐶) token. Each 3DOG token is backed by a basket of assets, starting with meme coins, e.g. Shiba Inu (SHIB), Ethereum (wETH), and, eventually, stablecoins (DAI)"
Zai Finance,ZAI,Algo-Stables,Ethereum,0.0,,,,73529893.95413814,,"Zero Collateral Dai (ZAI) is a hybrid synthetic-algorithmic stablecoin, using a self-stabilizing elastic supply mechanism."
XEUS,XEUS,Reserve Currency,Binance,0.0,,,,0.0,,"Xeus Finance is a decentralized finance reserve currency protocol built on Binance Smart Chain (BSC). The protocol is powered by the $XEUS token, which is backed by a basket of assets like BUSD, LPs, etc."
Omicron,OMIC,Reserve Currency,Arbitrum,0.0,,,,0.0,https://omic.finance,"Omicron is a decentralized reserve currency protocol available on the Arbitrum Network based on the OMIC token. Each OMIC token is backed by a basket of assets (e.g. MIM, OMIC-MIM LP) in the OMIC treasury, giving it an intrinsic value that it cannot fall below."
Kafe Finance,KAFE,Yield,"Cronos, Moonriver",0.0,,,,,,KafeFinance is a cross-chain yield optimizer that provides a single platform to auto-compound farms from a variety of projects on MoonRiver and Cronos. KafeFinance has also expanded the platform to include tools such as a portfolio dashboard and zapper.
